coinc_event_id	simulation_id	far	snr	searched_area	searched_prob	offset	runtime
coinc_event:coinc_event_id:786423	sim_inspiral:simulation_id:2002	9.11069936486e-14	18.4402397413	445.992774687	0.754774769137	63.4180081831	945.04689002
coinc_event:coinc_event_id:786784	sim_inspiral:simulation_id:2230	9.11069936486e-14	12.5003408198	634.807616933	0.852947514179	30.2494017146	1070.44675207
coinc_event:coinc_event_id:787794	sim_inspiral:simulation_id:2918	9.11069936486e-14	14.2984738152	510.552815553	0.733115094199	24.0502941215	949.450155973
coinc_event:coinc_event_id:788633	sim_inspiral:simulation_id:3492	9.11069936486e-14	13.0288117447	34.3979254905	0.0838203833391	9.71460192796	1019.04414916
coinc_event:coinc_event_id:784506	sim_inspiral:simulation_id:674	9.11069936486e-14	21.6394142942	137.821196318	0.645771141764	84.7064872417	1017.43480206
coinc_event:coinc_event_id:788778	sim_inspiral:simulation_id:3589	9.11069936486e-14	13.0987682288	166.980093507	0.374424044867	12.7639699615	960.11965394
coinc_event:coinc_event_id:789233	sim_inspiral:simulation_id:3883	9.11069936486e-14	12.4920752728	182.1660629	0.437710045253	25.1249310091	753.040595055
coinc_event:coinc_event_id:789841	sim_inspiral:simulation_id:4286	9.11069936486e-14	18.0400986679	58.3702502318	0.157864855322	72.8680075518	611.587536812
coinc_event:coinc_event_id:790258	sim_inspiral:simulation_id:4597	9.11069936486e-14	12.7167087441	0.380304932986	0.00173777056261	0.402631906919	1080.18647003
coinc_event:coinc_event_id:770598	sim_inspiral:simulation_id:32025	5.17695487734e-16	13.5075823819	4.4997286252	0.425933057275	1.047885421	2266.25368595
coinc_event:coinc_event_id:791175	sim_inspiral:simulation_id:5213	9.11069936486e-14	12.3943555722	95.2729426947	0.337585666599	8.5382845472	934.44845295
coinc_event:coinc_event_id:792478	sim_inspiral:simulation_id:6084	9.11069936486e-14	18.7861278101	350.077247796	0.863213614884	2.85715042808	1055.21582699
coinc_event:coinc_event_id:789064	sim_inspiral:simulation_id:3782	9.11069936486e-14	19.0913859737	188.785335829	0.792831762656	84.3109593051	1039.0559411
coinc_event:coinc_event_id:793140	sim_inspiral:simulation_id:6536	9.11069936486e-14	17.1803684425	55.0655315038	0.158686623749	75.1520817996	944.607009172
coinc_event:coinc_event_id:798202	sim_inspiral:simulation_id:37956	1.3763957721e-13	16.6465850323	209.875867156	0.662598406281	17.6264560913	2392.67341208
coinc_event:coinc_event_id:790138	sim_inspiral:simulation_id:4513	9.11069936486e-14	21.00801528	5.81604268205	0.0756664490145	1.91787197156	545.619768143
coinc_event:coinc_event_id:799969	sim_inspiral:simulation_id:39167	1.3763957721e-13	14.7441044631	17.1792918004	0.0946725238755	1.33085605184	2320.2122159
coinc_event:coinc_event_id:818710	sim_inspiral:simulation_id:8192	9.11069936486e-14	12.3458132549	649.193634571	0.625047758767	66.8311058414	944.014234066
coinc_event:coinc_event_id:816092	sim_inspiral:simulation_id:7564	9.11069936486e-14	19.9160195652	399.516889084	0.87889603506	75.5292803926	1043.66280508
coinc_event:coinc_event_id:820102	sim_inspiral:simulation_id:8518	9.11069936486e-14	12.8557988001	449.507316827	0.649357834134	3.10345520189	549.272675991
coinc_event:coinc_event_id:793790	sim_inspiral:simulation_id:6967	9.11069936486e-14	26.3276996857	24.4181994904	0.336838021612	11.6598978787	563.441037893
coinc_event:coinc_event_id:821759	sim_inspiral:simulation_id:8914	9.11069936486e-14	13.4300613972	460.837781037	0.616826732674	28.5392336334	977.918996096
coinc_event:coinc_event_id:823809	sim_inspiral:simulation_id:9417	9.11069936486e-14	16.5475999826	143.401187662	0.571777177338	13.8073078237	842.655591011
coinc_event:coinc_event_id:804536	sim_inspiral:simulation_id:42287	6.78649642652e-14	13.8051372996	228.687847375	0.634211944854	22.5126025046	1511.39524198
coinc_event:coinc_event_id:832240	sim_inspiral:simulation_id:11435	9.11069936486e-14	20.9111034341	121.081222285	0.49466428953	58.9470792022	969.965939999
coinc_event:coinc_event_id:834850	sim_inspiral:simulation_id:12078	9.11069936486e-14	12.8950725269	2111.62346946	0.987149685916	159.265612597	995.342967987
coinc_event:coinc_event_id:833111	sim_inspiral:simulation_id:11639	9.11069936486e-14	29.8716085666	57.6489822554	0.478817709809	20.0929137408	975.582931042
coinc_event:coinc_event_id:836366	sim_inspiral:simulation_id:12448	9.11069936486e-14	17.1510320059	14.4384734903	0.105559554881	6.53401065695	962.094856977
coinc_event:coinc_event_id:842377	sim_inspiral:simulation_id:13875	5.17695487734e-16	13.7945339736	7.74051678259	0.10117182232	3.53313546436	2397.85781384
coinc_event:coinc_event_id:844314	sim_inspiral:simulation_id:14342	9.11069936486e-14	12.9433816984	716.087960887	0.9072033829	16.7478533342	1095.28471994
coinc_event:coinc_event_id:844868	sim_inspiral:simulation_id:14471	9.11069936486e-14	12.7355684594	316.571071803	0.463629193975	25.0526989424	968.893600941
coinc_event:coinc_event_id:842939	sim_inspiral:simulation_id:14010	9.11069936486e-14	20.6998597914	92.5321243845	0.589443475379	7.90705416441	1013.5006299
coinc_event:coinc_event_id:846824	sim_inspiral:simulation_id:14940	9.11069936486e-14	14.2039598014	238.188913718	0.668162566872	2.64408227334	1038.3406601
coinc_event:coinc_event_id:822783	sim_inspiral:simulation_id:9161	5.17695487734e-16	29.6520297692	1.12206347685	0.270512063988	1.32954840943	2402.44065905
coinc_event:coinc_event_id:854809	sim_inspiral:simulation_id:16833	9.11069936486e-14	12.2072747666	142.90285706	0.408468511638	6.43162741248	1005.89725804
coinc_event:coinc_event_id:851317	sim_inspiral:simulation_id:16005	9.11069936486e-14	19.3478358728	98.3547240482	0.534160124997	14.9642041954	1097.70980287
coinc_event:coinc_event_id:856199	sim_inspiral:simulation_id:17163	9.11069936486e-14	20.1573960681	1724.10585671	0.999477644613	9.93614040151	723.105644941
coinc_event:coinc_event_id:858305	sim_inspiral:simulation_id:17658	9.11069936486e-14	16.7943017598	79.7328962951	0.19857316241	123.433851908	938.69037199
coinc_event:coinc_event_id:825031	sim_inspiral:simulation_id:9711	5.17695487734e-16	16.5493515261	3.33340552253	0.567080125787	0.885564455582	1469.30055285
coinc_event:coinc_event_id:860933	sim_inspiral:simulation_id:18286	9.11069936486e-14	16.7640778872	149.827029633	0.424054408888	8.16451152082	984.28527689
coinc_event:coinc_event_id:862855	sim_inspiral:simulation_id:18756	9.11069936486e-14	19.4166210013	16.707189125	0.0948016593175	0.559439388017	1009.2629931
coinc_event:coinc_event_id:866970	sim_inspiral:simulation_id:19729	9.11069936486e-14	13.1241266786	283.196035443	0.492668823636	12.5470702663	929.553514004
coinc_event:coinc_event_id:870471	sim_inspiral:simulation_id:20575	9.11069936486e-14	12.5725723667	23.76250133	0.0778623138249	5.63330146011	945.55373621
coinc_event:coinc_event_id:873440	sim_inspiral:simulation_id:21303	9.11069936486e-14	14.1875760138	74.4217411965	0.29839892187	5.00385412191	1004.53556585
coinc_event:coinc_event_id:875165	sim_inspiral:simulation_id:21711	9.11069936486e-14	12.0504972756	6.50452575039	0.0246113693502	3.00807552959	1156.65274811
coinc_event:coinc_event_id:882953	sim_inspiral:simulation_id:23574	6.78649642652e-14	12.2898296637	13930.5041255	0.986085158384	116.328815609	2372.59650016
coinc_event:coinc_event_id:889269	sim_inspiral:simulation_id:25093	9.11069936486e-14	18.17575119	61.8454504815	0.275761271867	13.4617869298	953.889634132
coinc_event:coinc_event_id:892164	sim_inspiral:simulation_id:25782	9.11069936486e-14	17.2313730191	995.625200595	0.990067978633	38.5266446794	1092.09999108
coinc_event:coinc_event_id:897993	sim_inspiral:simulation_id:27198	9.11069936486e-14	13.6958394701	139.008009988	0.330681353313	4.82995509915	676.769721031
coinc_event:coinc_event_id:904171	sim_inspiral:simulation_id:28675	9.11069936486e-14	12.477668242	429.534750863	0.72841128336	55.512044084	710.353192091
coinc_event:coinc_event_id:904376	sim_inspiral:simulation_id:28731	9.11069936486e-14	13.9968917736	20.5626943077	0.0579421564798	7.64448245335	979.672205925
coinc_event:coinc_event_id:896113	sim_inspiral:simulation_id:26737	9.11069936486e-14	14.7247070602	30.1817863196	0.242550364434	4.36340795825	1088.84112191
coinc_event:coinc_event_id:904727	sim_inspiral:simulation_id:28828	9.11069936486e-14	18.2205396864	205.456461555	0.696897055223	6.8212151894	995.026393175
coinc_event:coinc_event_id:920459	sim_inspiral:simulation_id:32676	9.11069936486e-14	13.0848536727	56.9932840951	0.200741726789	12.7174114699	957.254297018
coinc_event:coinc_event_id:923662	sim_inspiral:simulation_id:33450	9.11069936486e-14	14.2202231445	917.269270437	0.909601326301	85.7058688659	700.405719042
coinc_event:coinc_event_id:924981	sim_inspiral:simulation_id:33779	9.11069936486e-14	12.2543090975	410.25722495	0.545476625399	20.217081353	928.110870123
coinc_event:coinc_event_id:849470	sim_inspiral:simulation_id:15571	5.17695487734e-16	20.8318991977	11.6255283825	0.862039905718	1.59818399834	1829.91455579
coinc_event:coinc_event_id:927457	sim_inspiral:simulation_id:34378	9.11069936486e-14	13.0648314823	10.0977516689	0.0386110831932	3.71864124391	540.047953844
coinc_event:coinc_event_id:927563	sim_inspiral:simulation_id:34401	9.11069936486e-14	15.3470118118	30.4899644549	0.142858753941	5.70389323603	811.001656055
coinc_event:coinc_event_id:929850	sim_inspiral:simulation_id:35	9.11069936486e-14	16.0177269194	343.113733333	0.609505106484	42.1866996146	961.257330179
coinc_event:coinc_event_id:930975	sim_inspiral:simulation_id:866	9.11069936486e-14	14.3359458765	391.346890006	0.585334830444	86.5308122273	949.316506147
coinc_event:coinc_event_id:932462	sim_inspiral:simulation_id:1914	9.11069936486e-14	13.9580260412	505.517053681	0.701754051599	136.003670768	915.48444891
coinc_event:coinc_event_id:930672	sim_inspiral:simulation_id:638	9.11069936486e-14	33.3292559552	31.2571313025	0.367576328252	5.87297993637	979.834491014
coinc_event:coinc_event_id:932664	sim_inspiral:simulation_id:2055	9.11069936486e-14	13.2198178552	3.89484707231	0.0271321640757	1.1901779916	1245.42179585
coinc_event:coinc_event_id:932993	sim_inspiral:simulation_id:2298	9.11069936486e-14	12.0924813094	87.4045647708	0.194539362541	1.67004175888	929.56111598
coinc_event:coinc_event_id:933874	sim_inspiral:simulation_id:2936	9.11069936486e-14	15.1563299467	251.48647241	0.569064296986	44.327657155	1047.700207
coinc_event:coinc_event_id:937033	sim_inspiral:simulation_id:5244	9.11069936486e-14	12.1694881374	1471.07193664	0.982838999739	35.4239940052	778.288371086
coinc_event:coinc_event_id:879636	sim_inspiral:simulation_id:22769	5.17695487734e-16	20.8981282365	15.7744584919	0.95282112589	2.53048276736	2484.98500109
coinc_event:coinc_event_id:937256	sim_inspiral:simulation_id:5394	9.11069936486e-14	16.0770945639	66.5402493094	0.270940289181	7.38478049534	1033.41211295
coinc_event:coinc_event_id:935093	sim_inspiral:simulation_id:3839	9.11069936486e-14	20.2720325853	269.639475978	0.847963799599	33.0191169491	1090.00010085
coinc_event:coinc_event_id:937423	sim_inspiral:simulation_id:5507	9.11069936486e-14	12.1280721304	684.430853707	0.765098462315	34.2974398436	950.233749151
coinc_event:coinc_event_id:938672	sim_inspiral:simulation_id:6382	9.11069936486e-14	17.4391598401	1716.42107427	0.984957568033	17.462631091	1236.92016006
coinc_event:coinc_event_id:924956	sim_inspiral:simulation_id:33774	5.17695487734e-16	28.5462908232	19.5611153678	0.878791692277	5.0748104798	2638.86124015
coinc_event:coinc_event_id:939340	sim_inspiral:simulation_id:6873	9.11069936486e-14	14.6466816214	70.3564126025	0.654291291412	6.24679056318	823.659964085
coinc_event:coinc_event_id:940945	sim_inspiral:simulation_id:35928	1.3763957721e-13	19.227193045	27.6540699115	0.158301171873	1.26960409574	2409.52069998
coinc_event:coinc_event_id:942101	sim_inspiral:simulation_id:36765	1.3763957721e-13	17.9677725638	40.4008421482	0.371118036777	16.2277066305	2452.23670912
coinc_event:coinc_event_id:945237	sim_inspiral:simulation_id:39061	1.3763957721e-13	12.2717920456	7.13399598429	0.110375268036	6.30279641318	1869.06828499
coinc_event:coinc_event_id:952129	sim_inspiral:simulation_id:44399	6.78649642652e-14	17.0007772128	44.2104484597	0.666641671989	23.7430704422	2219.62200212
coinc_event:coinc_event_id:983950	sim_inspiral:simulation_id:14226	9.11069936486e-14	12.1337931071	8.34048059929	0.0249235800147	6.82924401822	965.192333937
coinc_event:coinc_event_id:993299	sim_inspiral:simulation_id:16737	9.11069936486e-14	12.3944915698	138.247400122	0.422676028393	18.7709574694	753.823295832
coinc_event:coinc_event_id:937036	sim_inspiral:simulation_id:5246	9.11069936486e-14	43.4535294572	7.73641866909	0.329012868837	6.46023651307	694.830337048
coinc_event:coinc_event_id:974457	sim_inspiral:simulation_id:11602	5.17695487734e-16	16.1521040579	0.645043065216	0.157563209126	0.565617035664	1655.51628304
